id,file,procedure,header,tags
5d5e3f51,structured_light_partially_specular.hdev,main,This example shows how to improve defect detection on partially specular surfaces using deflectometry. For partially specular surfaces it is often the case that multiple artifacts are detected and def...,"hdev,halcon-25.05.0.0,file-v1.2"
814db61e,structured_light_tap_collar.hdev,main,"This example shows the main workflow necessary when using the method of deflectometry for defect detection on specular surfaces. It can be used as a template for your own application, in which case ce...","hdev,halcon-25.05.0.0,file-v1.2"
71a02f79,apply_texture_inspection_model.hdev,main,"This example program demonstrates how to fine-tune the texture inspection model. First, a texture inspection model is created and trained using a set of of error-free texture images. Next, the paramet...","hdev,halcon-25.05.0.0,file-v1.2"
287c286a,apply_texture_inspection_model_color.hdev,main,This example shows the usage and advantage of a texture inspection model that has been trained with color images compared to a model that has been trained on gray-scale images. Load the input data and...,"hdev,halcon-25.05.0.0,file-v1.2"
af77f136,apply_texture_inspection_model_simple.hdev,main,"This example program demonstrates how to detect texture defects with the texture inspection model. First, a texture inspection model is created and trained using images with regions of error-free text...","hdev,halcon-25.05.0.0,file-v1.2"
88f34081,arithmetic.hdev,main,Arithmetic operations,"hdev,halcon-25.05.0.0,file-v1.2"
cc755526,bit.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
65080334,compare.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
e22dbfc7,dictionary_notation.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
ebceac65,euclid_distance.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
d587ba27,sine.hdev,main,Compute the sine from 0 to 3*PI and print to the graphical window,"hdev,halcon-25.05.0.0,file-v1.2"
042cfc92,string.hdev,main,String types,"hdev,halcon-25.05.0.0,file-v1.2"
83040edb,tuple.hdev,main,Simple tuple operations,"hdev,halcon-25.05.0.0,file-v1.2"
b18a1e01,determine_ncc_model_params.hdev,main,This example program shows how to use HALCON's operator determine_ncc_model_params to determine the parameters for a correlation-based matching.,"hdev,halcon-25.05.0.0,file-v1.2"
c9e26da8,find_ncc_model_defocused.hdev,main,This example program shows how to use HALCON's correlation-based matching.  In particular it demonstrates the robustness of this method against varying texture and defocus.  The training is applied in...,"hdev,halcon-25.05.0.0,file-v1.2"
4f26e413,find_ncc_model_defocused_precision.hdev,main,Purpose of this example is to examine the deviation of the ncc detection results from its reference model while the focus of the lens changes iteratively over the sequence. The matching scheme used he...,"hdev,halcon-25.05.0.0,file-v1.2"
7edfd007,find_ncc_model_exposure.hdev,main,This example program shows how to use HALCON's correlation-based matching. In particular it demonstrates the robustness of this method against linear illumination changes.  The training is performed i...,"hdev,halcon-25.05.0.0,file-v1.2"
646a2cc4,ncc_matching_workflow.hdev,main,***************************************************** This example shows the workflow of NCC matching     * ***************************************************** Initialization.,"hdev,halcon-25.05.0.0,file-v1.2"
2fb61c5c,deep_counting.hdev,main,This example shows the technical workflow of Deep Counting on three different sample image sets.,"hdev,halcon-25.05.0.0,file-v1.2"
731ece3e,deep_counting_workflow.hdev,main,This example shows the typical workflow of a Deep Counting application. Initialization.,"hdev,halcon-25.05.0.0,file-v1.2"
69bbb9c9,create_local_deformable_model_xld.hdev,main,"This example program shows how to create a local deformable model from an XLD contour. In this case the contour is the result of a subpixel-precise edge extraction. Further, the example shows how to c...","hdev,halcon-25.05.0.0,file-v1.2"
8aa0cc60,create_planar_calib_deformable_model_xld.hdev,main,"This example program shows the creation of a planar calibrated deformable model from a dxf file. First, a planar calibrated deformable model is created from a dxf file. The dxf file has no polarity in...","hdev,halcon-25.05.0.0,file-v1.2"
ab04edc1,create_planar_uncalib_deformable_model_xld.hdev,main,"This example program shows the creation of a planar uncalibrated deformable model from a dxf file. First, a planar uncalibrated deformable model is created from a dxf file. The dxf file has no polarit...","hdev,halcon-25.05.0.0,file-v1.2"
3336b48f,find_local_deformable_model.hdev,main,"This example program shows how to use the local deformable matching to find objects that are deformed. In this example, the deformation of the object results from a simulated tampon print effect. Prep...","hdev,halcon-25.05.0.0,file-v1.2"
99d70ab5,pose_from_point_correspondences.hdev,main,This program demonstrates descriptor-based matching and compares three different possibilities to calculate a pose from point correspondences. The first method uses the calibrated version of descripto...,"hdev,halcon-25.05.0.0,file-v1.2"
045083e7,adapt_shape_model_high_noise.hdev,main,*********************************************************** This example shows how to use the 'high_noise_sample'     * parameter from the set_generic_shape_model_object         * operator to improve ...,"hdev,halcon-25.05.0.0,file-v1.2"
5caa263e,alignment_for_ocr_in_semiconductor.hdev,main,"This example shows how to use shape-based matching in order to find a model region and use it for further tasks. Here, the additional task consists of reading text within a certain region, wherefore t...","hdev,halcon-25.05.0.0,file-v1.2"
918f70a5,create_average_shape_model.hdev,main,This example demonstrates how to create a model out of a set of samples in order to achieve greater robustness. The idea is to create an average image out of a set of samples from a given object in or...,"hdev,halcon-25.05.0.0,file-v1.2"
80da8031,create_shape_model_xld.hdev,main,"This example program shows the creation of shape models from XLD contours. In this example, the possibility to create a shape model from XLD contours is used to incorporate knowledge about the object'...","hdev,halcon-25.05.0.0,file-v1.2"
79dbdf66,find_aniso_shape_model.hdev,main,This example program shows how to use HALCON's shape-based matching to find SMD capacitors that exhibit independent size changes in the row and column direction in images with a depth of 10 bits (i.e....,"hdev,halcon-25.05.0.0,file-v1.2"
ad9b8aa2,find_generic_shape_model_workflow.hdev,main,************************************************** This example program shows the workflow of       * HALCON's shape-based matching based on the       * generic shape model interface.                 ...,"hdev,halcon-25.05.0.0,file-v1.2"
d251937c,find_generic_shape_model_xld_workflow.hdev,main,*************************************************** This example program shows how to use HALCON's    * generic shape-based matching interface in order   * to find scaled models based on DXF contours....,"hdev,halcon-25.05.0.0,file-v1.2"
f79071d6,find_scaled_shape_model.hdev,main,This example program shows how to find scaled and rotated shape models.,"hdev,halcon-25.05.0.0,file-v1.2"
923fb1c9,find_shape_low_contrast_high_noise.hdev,main,"This example demonstrates how to adapt parameters for images with a low contrast and high noise for a shape-based matching application. For this example, one of the most important influences is the lo...","hdev,halcon-25.05.0.0,file-v1.2"
2b6a26a9,find_shape_model_clutter.hdev,main,"This example shows how to use clutter parameters (set with set_shape_model_clutter) to exclude matches from shape-based matching, in which clutter edges occur within a specific region defined by the u...","hdev,halcon-25.05.0.0,file-v1.2"
49647698,find_shape_model_max_deformation.hdev,main,"This example program shows how to use the 'max_deformation' parameter in the shape-based matching to robustly find objects that are slightly deformed. In this example, the deformation of the object re...","hdev,halcon-25.05.0.0,file-v1.2"
241e6a73,set_shape_model_min_contrast.hdev,main,This example demonstrates the use of the operator set_shape_model_param.,"hdev,halcon-25.05.0.0,file-v1.2"
e64d7cb9,set_shape_model_model_cache.hdev,main,"This example shows how the 'model_cache' parameter affects the memory consumption of a find operation in shape-based matching. It shows that without 'model_cache' find operators (e.g., find_aniso_shap...","hdev,halcon-25.05.0.0,file-v1.2"
d4bf1b2f,set_shape_model_timeout.hdev,main,"This example demonstrates the usage of the shape based matching timeout mechanism integrated in HALCON. To enforce varying runtimes, artificial clutter is added to the image containing the pattern. **...","hdev,halcon-25.05.0.0,file-v1.2"
afd4fd9f,train_generic_shape_model_sample_workflow.hdev,main,*************************************************************** This example program shows how to use HALCON's generic        * shape-based matching interface with training samples for      * extended...,"hdev,halcon-25.05.0.0,file-v1.2"
fea70262,adjust_circle_matrix.hdev,main,This example program shows how to use matrices in HALCON. In this example the holes with a radius of 4.0 and 6.5 pixel are searched for within a board.  The example uses a least-squares adjustment usi...,"hdev,halcon-25.05.0.0,file-v1.2"
658ceca4,hom_mat_3d_from_3d_point_correspondences.hdev,main,"This example shows how to estimate a HomMat3D from given 3D point correspondences. For that, a least-squares estimation based on an SVD is used. First, only a translation along one axis is simulated.","hdev,halcon-25.05.0.0,file-v1.2"
093a301f,solve_linear_equation.hdev,main,This example programs shows how to use matrices in HALCON to solve a system of equations. The example generates a sequence of random points and fits a quadratic function to these points.,"hdev,halcon-25.05.0.0,file-v1.2"
7fab5223,gray_closing_rect.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
00570e12,gray_closing_shape.hdev,main,"This example program shows how to use gray_closing_shape.  It performs a gray value closing with different mask sizes, using as well integer as float values for the mask size.","hdev,halcon-25.05.0.0,file-v1.2"
c4e56524,gray_dilation_rect.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
b5a6b8d9,gray_dilation_shape.hdev,main,"This example program shows how to use gray_dilation_shape.  It performs a gray value dilation with different mask sizes, using as well integer as float values for the mask size. Then the complementary...","hdev,halcon-25.05.0.0,file-v1.2"
b3b6a36c,gray_erosion_rect.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
9cba9a95,gray_erosion_shape.hdev,main,"This example program shows how to use gray_erosion_shape.  It performs a gray value erosion with different mask sizes, using as well integer as float values for the mask size. Then the complementary g...","hdev,halcon-25.05.0.0,file-v1.2"
9f9cdcbe,gray_erosion_subpix.hdev,main,This programs demonstrates the effect of the gray morphology operator gray_erosion_shape applied with subpixel-precision,"hdev,halcon-25.05.0.0,file-v1.2"
9469bd0d,gray_opening.hdev,main,"This example demonstrates the general gray morphology. ""General"" means, that any shape for the structuring elements can be used. The example shows how to segment the drill holes of a PCB.","hdev,halcon-25.05.0.0,file-v1.2"
d455e784,gray_opening_rect.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
52ea294d,gray_opening_shape.hdev,main,"This example program shows how to use gray_opening_shape.  It performs a gray value opening with different mask sizes, using as well integer as float values for the mask size.","hdev,halcon-25.05.0.0,file-v1.2"
191d9a4d,pcb_inspection.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
92639670,count_pellets.hdev,main,This programs demonstrates the use of basic morphology operators. The aim of the program is to detect each single pellet (bright particle on a darker background).,"hdev,halcon-25.05.0.0,file-v1.2"
bc87861b,opening.hdev,main,Apply an opening to a region,"hdev,halcon-25.05.0.0,file-v1.2"
74df708a,compare_obj.hdev,main,"This example program shows the usage of the operator compare_obj. In particular, it shows the difference between compare_obj and test_equal_obj. compare_obj compares objects with respect to their actu...","hdev,halcon-25.05.0.0,file-v1.2"
